FACILITY_ID,CWNS_ID,FLOW_2022_MGD_FINAL,FACILITY_NAME,INFRASTRUCTURE_TYPE,LATITUDE,LONGITUDE,CITY,STATE_CODE,AUTHORITY_NAME,COUNTY_NAME,HUC,WATERSHED_NAME,FACILITY_TYPE
1094704,54000209001,1.6,BERK CO PSSD - OPEQ/HEDGE WWTP,Wastewater,39.42235,-77.93173,Martinsburg,WV,BERKELEY COUNTY PSSD,Berkeley,2070004,Conococheague-Opequon,Treatment Plant
1094823,54001493001,0.04,CENTRAL HAMPSHIRE PSD - GREEN SPRING TP,Wastewater,39.5364,-78.6125,Green Spring,WV,CENTRAL HAMPSHIRE PSD,Hampshire,2070002,North Branch Potomac,Collection: Pump Stations
3363196,16000121001,0.5,BELLEVUE WW TREATMENT FACILITY,Wastewater,43.4183,-114.2782,Bellevue,ID,"BELLEVUE, CITY OF",Blaine,17040219,Big Wood,Treatment Plant
3529636,08201200057,0.052,Grand Mesa Metropolitan District #2,Wastewater,39.0694,-108.1542,Mesa,CO,POWDERHORN METRO DIST NO. 2,Mesa,14010005,Colorado Headwaters-Plateau,Collection: Separate Sewers
1168180,22000155001,0.24,BROUSSARD SEW OXY POND,Wastewater,30.171,-91.9518,Broussard,LA,"BROUSSARD,TOWN OF-WWTP",Lafayette,8080103,Vermilion,Collection: Separate Sewers
1168231,22000770001,0.4,LOGANSPORT STP,Wastewater,31.9649,-93.9874,Logansport,LA,"LOGANSPORT, TOWN OF",,,,Collection: Pump Stations
1168313,22003035001,2,MARKSVILLE LAGOON (WWTP),Wastewater,31.1287,-92.0647,Marksville,LA,"MARKSVILLE, TOWN OF",Avoyelles,8040301,Lower Red,Treatment Plant
1170402,49000047001,0.3,LEWISTON,Wastewater,41.9747,-111.8567,Lewiston,UT,LEWISTON CITY,Cache,16010201,Bear Lake,Treatment Plant
1170460,49000110001,0.1,SPRING CITY,Wastewater,39.4893,-111.4852,Spring City,UT,SPRING CITY CORPORATION,Sanpete,16030003,Middle Sevier,Treatment Plant
1170360,49000002001,6,BRIGHAM CITY,Wastewater,41.5109,-112.0158,Brigham City,UT,BRIGHAM CITY CORP,Box Elder,16010204,Lower Bear-Malad,Collection: Separate Sewers
1170386,49000029001,1.5,SALEM,Wastewater,40.0716,-111.6891,Salem,UT,SALEM CITY,Utah,16020201,Utah Lake,Treatment Plant
1172618,40000324001,1.6,ELK CITY (MAIN) WWT,Wastewater,35.3663,-99.3796,Elk City,OK,"ELK CITY, CITY OF",Beckham,11120303,Lower North Fork Red,Treatment Plant
1172666,40000406001,1.5,VINITA WWT,Wastewater,36.618983,-95.154087,Vinita,OK,"VINITA, CITY OF",,,,Collection: Separate Sewers
1172820,40000675001,0.03,OKFUSKEE #1 (BOLEY) WWT,Wastewater,35.4916,-96.4766,Boley,OK,OKFUSKEE CO. RWD NO. 1 (BOLEY),,,,Collection: Separate Sewers
1175168,06001002001,0.24,MONTAGUE WWTF,Wastewater,41.725,-122.5331,Montague,CA,"MONTAGUE, CITY OF",Siskiyou,18010207,Shasta,Collection: Separate Sewers
1175269,06002008001,29.5,"Sunnyvale, City of (WPCP)",Wastewater,37.418845,-122.015362,Sunnyvale,CA,SUNNYVALE CITY,Santa Clara,18050004,San Francisco Bay,Collection: Separate Sewers
1175317,06002060003,0.06,OCEANA MARIN WWTF,Wastewater,38.1136,-122.5658,Novato,CA,North Marin County Water District,Sonoma,18050002,San Pablo Bay,Treatment Plant
1067035,08000246001,0.8,BATTLEMENT MESA STP,Wastewater,39.4339,-108.0508,Parachute,CO,BATTLEMENT MESA SD,,,,Collection: Separate Sewers
1078202,12000075001,4,TARPON SPRINGS AWWTF,Wastewater,28.151975,-82.753407,Tarpon Springs,FL,Tarpon Springs,Pinellas,3100207,Crystal-Pithlachascotee,Water Reuse
1080506,39000081001,0.5,Tuscarawas Co Sandyville-East Sparta WWTP & Sewer,Wastewater,40.6276,-81.4414,Bolivar,OH,TUSCARAWAS METROPOLITAN S.D,Tuscarawas,5040001,Tuscarawas,Collection: Separate Sewers
1080636,39000214001,0.132,Summit Co Zelray Park WWTP #48 and Collection System,Wastewater,40.9615,-81.5534,Akron,OH,Summit County Dept of Sanitary Sewer Services,Summit,5040001,Tuscarawas,Treatment Plant
1080807,39000394001,0.022,Jenera WWTP and Sewer System,Wastewater,40.8994,-83.7297,Jenera,OH,Village of Jenera,,,,Treatment Plant
1081480,39006770006,0.5,Mantua WWTP & Collection System,Wastewater,41.2796,-81.2303,Mantua,OH,VILLAGE OF MANTUA,Portage,4110002,Cuyahoga,Treatment Plant
1081723,39009191002,4,Xenia Glady Run WWTP & Sewers,Wastewater,39.6617,-83.9666,Xenia,OH,CITY OF XENIA,Greene,5090202,Little Miami,Biosolids Handling Facility
1088343,26000055001,18.75,EAST LANSING WWP,Wastewater,42.7221,-84.5116,East Lansing,MI,"EAST LANSING, CITY",Ingham,4050004,Upper Grand,Collection: Combined Sewers
1088380,26000139001,0.67,ROSCOMMON TWP WWTF,Wastewater,44.3166,-84.7935,Houghton Lake,MI,ROSCOMMON TWP,,,,Treatment Plant
1088500,26000413001,3,FLUSHING WWTF,Wastewater,43.0681,-83.8654,Flushing,MI,"FLUSHING      ,CITYOF",Genesee,4080204,Flint,Collection: Separate Sewers
1088536,26000475001,0.5,CARO STP,Wastewater,43.4837,-83.3915,Caro,MI,"CARO, CITY OF",,,,Collection: Separate Sewers
1238901,53000634006,0.1,GLENWOOD STP & COLLECTION,Wastewater,45.9961,-121.2912,Glenwood,WA,KLICKITAT COUNTY PUD,,,,Collection: Separate Sewers
1120226,18000851002,20.6,Evansville WESTSIDE WWTP,Wastewater,37.96,-87.6314,Evansville,IN,"EVANSVILLE, CITY OF",,,,Collection: Separate Sewers
1120349,18004274001,0.45,ODON WWTP,Wastewater,38.8408,-87.0019,Odon,IN,"ODON, TOWN OF",,,,Treatment Plant
1120382,18004612001,0.07,LANESVILLE WWTP,Wastewater,38.2302,-86.0019,Lanesville,IN,LANESVILLE TOWN OF,Harrison,5140104,Blue-Sinking,Collection: Separate Sewers
1120452,18005073001,0.1,LINDEN WWTP,Wastewater,40.1973,-86.8996,Linden,IN,"LINDEN, TOWN OF",,,,Treatment Plant
1120461,18005133001,2.68,KENDALLVILLE WWTP,Wastewater,41.4464,-85.2738,Kendallville,IN,"KENDALLVILLE, CITY OF",Noble,4050001,St. Joseph,Collection: Combined Sewers
1120494,18005431001,1.35,SCOTTSBURG WWTP,Wastewater,38.6927,-85.7665,Scottsburg,IN,"SCOTTSBURG, CITY OF",Scott,5120207,Muscatatuck,Treatment Plant
1123593,19000169002,0.024,COLESBURG SE STL,Wastewater,42.6336,-91.1953,Colesburg,IA,"COLESBURG, CITY OF",,,,Treatment Plant
1123654,19000237001,0.228,DONNELLSON STP,Wastewater,40.6336,-91.5744,Donnellson,IA,"DONNELLSON, TOWN OF",,,,Treatment Plant
1123711,19000303001,15,FT. DODGE WWTP,Wastewater,42.4853,-94.1812,Fort Dodge,IA,CITY OF FT DODGE,Webster,7100004,Middle Des Moines,Collection: Separate Sewers
1120188,18000451001,0.3,BOURBON WWTP,Wastewater,41.2809,-86.135,Bourbon,IN,"BOURBON      ,TOWNOF",,,,Collection: Separate Sewers
1120194,18000505001,0.3,GASTON WWTP,Wastewater,40.3169,-85.5053,Gaston,IN,"GASTON WWTP, TOWN OF",,,,Collection: Separate Sewers
1120205,18000702001,21.25,Anderson WWTP,Wastewater,40.1127,-85.7164,Anderson,IN,ANDERSON WWTP,Madison,5120201,Upper White,Collection: Pump Stations
1120281,18003030001,2.15,LINTON WWTP,Wastewater,39.0319,-87.1461,Linton,IN,"LINTON      ,CITYOF",,,,Collection: Separate Sewers
1120288,18003110001,0.7,DUNKIRK WWTP,Wastewater,40.3799,-85.2186,Dunkirk,IN,"DUNKIRK, City of",Blackford,5120103,Mississinewa,Collection: Separate Sewers
1120303,18003270001,0.25,LYNN WWTP,Wastewater,40.0378,-84.9643,Lynn,IN,"LYNN, TOWN OF",,,,Treatment Plant
1120336,18004174001,0.42,GALVESTON WWTP,Wastewater,40.5819,-86.1922,Galveston,IN,GALVESTON WASTEWATER TREATMENT PLANT,Cass,5120105,Middle Wabash-Deer,Treatment Plant
1123608,19000185001,0.2,CORWITH LAGOON,Wastewater,42.9911,-93.9444,Corwith,IA,"CORWITH      ,TOWNOF",,,,Treatment Plant
1123672,19000255001,0.766,MONDAMIN STL,Wastewater,41.7072,-96.0017,Mondamin,IA,MONDAMIN TOWN OF,Harrison,10230001,Blackbird-Soldier,Collection: Separate Sewers
1123809,19000415001,0.136,JANESVILLE WWTP,Wastewater,42.6353,-92.4797,Janesville,IA,"JANESVILLE      ,CITYOF",,,,Collection: Separate Sewers
1123828,19000434001,0.05,KIMBALLTON STL,Wastewater,41.6225,-95.079,Kimballton,IA,KIMBALLTON CITY OF,Audubon,10240003,East Nishnabotna,Collection: Separate Sewers
1123837,19000444001,0.201,LADORA STL,Wastewater,41.7517,-92.1822,Ladora,IA,LADORA TOWN OF,,,,Collection: Separate Sewers
1123958,19000577001,0.312,MONONA WASTEWATER,Wastewater,43.0578,-91.3889,Monona,IA,"MONONA, CITY OF",Clayton,7060001,Coon-Yellow,Treatment Plant
1124297,19001018001,0.28,LIME SPRINGS WWTP,Wastewater,43.4574,-92.2724,Lime Springs,IA,LIME SPRINGS,Howard,7060002,Upper Iowa,Collection: Separate Sewers
2808380,48004354016,5,Stewart Creek West WWTP,Wastewater,33.1207,-96.8586,Wylie,TX,NORTH TEXAS MUNICIPAL WATER,,,,Water Reuse
1179326,46000467001,0.07,"Lake Preston, City of",Wastewater,44.3708,-97.3572,Lake Preston,SD,"LAKE PRESTON, TOWN OF",Kingsbury,10170103,South Big Sioux Coteau,Collection: Separate Sewers
1183599,48005043001,0.026,Bailey WWTP,Wastewater,33.4234,-96.1666,Bailey,TX,BAILEY,,,,Treatment Plant
1183714,48006056001,0.105,Lovelady WWTP,Wastewater,31.1235,-95.4277,Lovelady,TX,CITY OF LOVELADY,,,,Collection: Separate Sewers
1183781,48007012001,3.1,BARRY ROSE WWTP #2,Wastewater,29.5731,-95.2608,Pearland,TX,CITY OF PEARLAND,,,,Collection: Separate Sewers
1183833,48007039024,6.14,Sagemont WWTP,Wastewater,29.598594,-95.207773,Houston,TX,Houston,Harris,12040204,West Galveston Bay,Treatment Plant
1184098,48007488001,0.95,San Leon WWTP,Wastewater,29.481056,-94.959639,Galveston,TX,SAN LEON M.U.D.,Galveston,12040204,West Galveston Bay,Treatment Plant
1184237,48007723001,1.75,Harvest Bend WWTP,Wastewater,29.8912,-95.5351,Houston,TX,ROLLING FORK PUD,,,,Treatment Plant
1192725,51000154002,75,HENRICO REGIONAL WWTP,Wastewater,37.41572,-77.32345,Richmond,VA,Henrico County Department of Public Works,Henrico,2080206,Lower James,Treatment Plant
1192952,51000308012,54,ATLANTIC W P C F,Wastewater,36.771635,-75.971575,Virginia Beach,VA,Hampton Roads Sanitation District,Virginia Beach,3010205,Albemarle,Treatment Plant
1192991,51000338001,0.2,PEMBROKE STP,Wastewater,37.315488,-80.643543,Pembroke,VA,Town of Pembroke,,,,Collection: Separate Sewers
3299670,39002370002,0.024,Knox Co Pleasant View Acres WWTP,Wastewater,40.454,-82.3991,Mount Vernon,OH,Knox County Water & Sewer,,,,Collection: Separate Sewers
3404630,21000736001,1,North Madison Co SD - Regional WWTP,Wastewater,37.85222,-84.36308,Richmond,KY,NORTHERN MADISON CO SD,Madison,5100205,Lower Kentucky,Collection: Separate Sewers
3486842,06003033001,0.4,Heritage Ranch Sewer Treatm Plant,Wastewater,35.7208,-120.8838,Paso Robles,CA,Heritage Ranch Community Services District,,,,Treatment Plant
2892264,17001025001,0.034,Verona Wastewater,Wastewater,41.215,-88.5017,Verona,IL,"VERONA WWTP, VILLAGE OF",,,,Collection: Separate Sewers
2967982,16000122001,0.1,Carey Wastewater Facilty,Wastewater,43.285,-113.93,Carey,ID,"Carey, City of",,,,Treatment Plant
1128570,16000023001,0.3,RIRIE SEWAGE LAGOONS,Wastewater,43.631137,-111.773572,Colchester,ID,CITY OF RIRIE,,,,Collection: Separate Sewers
1159134,30000071001,0.03,BELFRY LAGOON,Wastewater,45.1419,-109.0054,Belfry,MT,BELFRY TOWN OF,,,,Collection: Separate Sewers
1160199,28000110001,10,"HCUA, EAST BILOXI POTW",Wastewater,30.4055,-88.8983,Biloxi,MS,Harrison County Utility Authority,Harrison,3170009,Mississippi Coastal,Treatment Plant
1164488,41000282001,0.56,VERNONIA STP,Wastewater,45.8574,-123.1854,Vernonia,OR,"VERNONIA, CITY OF",,,,Treatment Plant
1165988,47000170002,15,BRISTOL WWTP #2,Wastewater,36.502,-82.2953,Bluff City,TN,"BRISTOL, CITY OF",,,,Collection: Separate Sewers
1168205,22000535001,0.2,GUEYDAN STP,Wastewater,30.0291,-92.5001,Gueydan,LA,TOWN OF GUEYDAN,Vermilion,8080202,Mermentau,Collection: Separate Sewers
1168217,22000640001,1.4,JENA SEWERAGE SYSTEM,Wastewater,31.6791,-92.1257,Jena,LA,Town of Jena,,,,Collection: Separate Sewers
1168291,22003008001,1.5,RAYNE STP,Wastewater,30.238,-92.2779,Rayne,LA,"RAYNE, CITY OF",,,,Collection: Separate Sewers
1168438,22003184001,0.02,OAK RIDGE STP,Wastewater,32.6125,-91.7653,Oak Ridge,LA,"OAK RIDGE, VILLAGE OF",,,,Treatment Plant
1170408,49000053001,2,MOAB,Wastewater,38.5733,-109.5479,Moab,UT,MOAB- CITY OF,Grand,14030005,Upper Colorado-Kane Springs,Treatment Plant
1120454,18005075001,0.025,NEW RICHMOND WWTP,Wastewater,40.1805,-86.999,New Richmond,IN,"NEW RICHMOND, TOWN OF",,,,Treatment Plant
1123731,19000325001,0.448,GILMAN STL,Wastewater,41.8711,-92.8031,Gilman,IA,"GILMAN, TOWN OF",Marshall,7080208,Middle Iowa,Treatment Plant
1123779,19000383001,0.021,HENDERSON STL,Wastewater,41.1395,-95.4386,Henderson,IA,HENDERSON TOWN OF,,,,Treatment Plant
1124020,19000647001,1.071,"OSAGE, WWTP",Wastewater,43.2797,-92.8303,Osage,IA,OSAGE STP,Mitchell,7080201,Upper Cedar,Collection: Separate Sewers
1124049,19000680001,0.068,PISGAH STL,Wastewater,41.8267,-95.9322,Pisgah,IA,PISGAH TOWN OF,,,,Treatment Plant
1239640,12000157001,13.7,"Lakeland, City of - Glendale WRF",Wastewater,28.0076,-81.9282,Lakeland,FL,City of Lakeland,Polk,3100101,Peace,Treatment Plant
3532116,13009990003,0.523,Barrow County Barber Creek WPCP,Wastewater,33.95036,-83.59425,Statham,GA,Barrow County Board of Commissioners,Barrow,3070101,Upper Oconee,Treatment Plant
3536876,29001239103,0.135,"DCSD, Riverdale Subdivision WWTF",Wastewater,38.883665,-90.744891,O Fallon,MO,Duckett Creek Sanitary District,,,,Treatment Plant
1172540,40000123012,80,OKC-NORTH CANADIAN WWT,Wastewater,35.59891,-97.31685,Jones,OK,OKLAHOMA CITY WATER UTILITIES TRUST,Oklahoma,11100302,Lower North Canadian,Treatment Plant
1175224,06001065001,0.13,Etna Wastewater Treatment Facility,Wastewater,41.5703,-122.8411,Etna,CA,Etna City of,,,,Collection: Separate Sewers
1175306,06002046001,13,SO SF-SAN BRUNO WWTF,Wastewater,37.6413,-122.4,South San Francisco,CA,SOUTH SAN FRANCISCO AND SAN BRUNO WQCP,San Mateo,18050004,San Francisco Bay,Treatment Plant
1175480,06004009004,15,LACSD (Whittier Narrows WRP),Wastewater,34.0302,-118.0671,El Monte,CA,Los Angeles County Sanitation Districts,Los Angeles,18070106,San Gabriel,Water Reuse
1175483,06004009007,6.5,LACSD (Saugus WRP),Wastewater,34.4127,-118.5393,Santa Clarita,CA,Los Angeles County Sanitation Districts,Los Angeles,18070102,Santa Clara,Collection: Separate Sewers
1175720,06005232001,1.3,SHASTA LAKE WWTF,Wastewater,40.6855,-122.391,Shasta Lake,CA,SHASTA LAKE CITY,,,,Collection: Separate Sewers
1175876,06006021001,0.45,HOUSTON CREEK WWTF,Wastewater,34.2479,-117.266,Crestline,CA,Crestline Sanitation District,San Bernardino,18090208,Mojave,Collection: Separate Sewers
3223314,29001148051,0.01,District #32 Alan Acres WWTP,Wastewater,39.342278,-94.655094,Kansas City,MO,Platte County Regional Sewer District,,,,Treatment Plant
3540037,35201200026,0.052,Mora MW&SWA,Wastewater,35.9714,-105.2878,Mora,NM,MORA MUTUAL DOMESTIC W & S,,,,Treatment Plant
1124119,19000768001,0.012,ST MARYS WASTEWATER,Wastewater,41.3205,-93.7429,Saint Marys,IA,"ST MARYS, TOWN OF",,,,Treatment Plant
1124228,19000888001,0.03,WALLINGFORD WWTP,Wastewater,43.3136,-94.7851,Wallingford,IA,"WALLINGFORD, TOWN OF",,,,Treatment Plant
1124361,19001091001,0.084,HOMESTEAD SD,Wastewater,41.7611,-91.885,Homestead,IA,HOMESTEAD SANITARY DIST,Iowa,7080208,Middle Iowa,Collection: Separate Sewers
1130116,20000104001,0.096,ATTICA WWTP,Wastewater,37.234,-98.2328,Attica,KS,"ATTICA, CITY OF",,,,Treatment Plant
1130192,20000193001,45,WICHITA WWTP #1 + #2,Wastewater,37.58994,-97.30945,Wichita,KS,City of Wichita,Sedgwick,11030013,Middle Arkansas-Slate,Collection: Separate Sewers
1130450,20000940001,0.032,LINCOLNVILLE WWTP,Wastewater,38.4928,-96.9545,Lincolnville,KS,"LINCOLNVILLE, CITY OF",,,,Collection: Separate Sewers
1130469,20000983001,0.22,CK CO SD #1 & #2 WWTP,Wastewater,37.0616,-94.7327,Riverton,KS,CHEROKEE CO. S.D. #1,,,,Collection: Separate Sewers
1130560,20001232001,0.045,PALCO WWTP,Wastewater,39.2553,-99.5541,Palco,KS,"PALCO, CITY OF",,,,Treatment Plant
1123783,19000387001,0.015,HILLSBORO STL,Wastewater,40.8222,-91.7108,Hillsboro,IA,HILLSBORO CITY OF,,,,Collection: Separate Sewers
1123867,19000476001,0.092,LETTS WWTP,Wastewater,41.3261,-91.2449,Letts,IA,LETTS CITY OF,,,,Treatment Plant
1123876,19000486001,0.035,LISCOMB STL,Wastewater,42.1853,-93.0158,Liscomb,IA,"LISCOMB, TOWN OF",,,,Treatment Plant
1123910,19000520001,0.054,MALLARD LAGOON,Wastewater,42.9353,-94.6719,Mallard,IA,"MALLARD      ,TOWNOF",,,,Collection: Separate Sewers
1124187,19000842001,0.061,TERRIL WWTP,Wastewater,43.2925,-94.9561,Terril,IA,"TERRIL, TOWN OF",,,,Treatment Plant
1124341,19001067001,0.013,SPRAGUEVILLE STP,Wastewater,42.0708,-90.4294,Spragueville,IA,"SPRAGUEVILLE, CITY OF",Jackson,7060006,Maquoketa,Treatment Plant
1130140,20000132001,6,WICHITA WWT #4 (FOUR MILE CREEK),Wastewater,37.66489,-97.15511,Wichita,KS,"Wichita, City of",Butler,11030018,Lower Walnut River,Treatment Plant
1130210,20000280001,0.021,VERMILLION WWTP,Wastewater,39.7153,-96.2561,Vermillion,KS,"VERMILLION, CITY OF",,,,Treatment Plant
1130241,20000420001,0.02,HAVENSVILLE WWTP,Wastewater,39.5088,-96.0836,Havensville,KS,"HAVENSVILLE, CITY OF",,,,Treatment Plant
1095148,54003802001,0.125,DURBIN WWTP,Wastewater,38.5334,-79.8167,Durbin,WV,DURBIN TOWN OF,Pocahontas,5050003,Greenbrier,Collection: Separate Sewers
1101841,01000014002,2.2,AUBURN NORTHSIDE WWTP,Wastewater,32.62767,-85.546342,Auburn,AL,City of Auburn,Lee,3150110,Lower Tallapoosa,Treatment Plant
1101928,01000094001,2.6,Lanett WWTP,Wastewater,32.8592,-85.1839,Lanett,AL,"Lanett, city of",Chambers,3130002,Middle Chattahoochee-Lake Harding,Collection: Pump Stations
1101955,01000124001,0.09,Oakman Lagoon (HCR),Wastewater,33.7105,-87.3879,Oakman,AL,Town of Oakman,Walker,3160109,Mulberry,Collection: Pump Stations
1102044,01000205001,11.5,ALBERTVILLE EASTSIDE WWTP,Wastewater,34.272222,-86.190556,Albertville,AL,ALBERTVILLE MUNICIPAL UTIL BD,Marshall,6030001,Guntersville Lake,Treatment Plant
1102045,01000207001,0.351,ALICEVILLE EAST LAGOON,Wastewater,33.1162,-88.1348,Aliceville,AL,Aliceville Water and Sewer Board,,,,Collection: Separate Sewers
1105163,05000348001,0.093,Oxford WWTP,Wastewater,36.2148,-91.9175,Oxford,AR,"OXFORD, CITY OF - WWTP",Izard,11010012,Strawberry,Treatment Plant
1105239,05000449001,0.1,Wabbaseka WWTP,Wastewater,34.339,-91.8154,Wabbaseka,AR,Wabbaseka,,,,Treatment Plant
1105538,05000749001,2.16,Beebe WWTP,Wastewater,35.0315,-91.891,Beebe,AR,Beebe,White,8020301,Lower White-Bayou Des Arc,Treatment Plant
1109091,13000088001,0.53,Claxton LAS,Wastewater,32.176282,-81.900311,Claxton,GA,Claxton,Evans,3060203,Canoochee,Collection: Separate Sewers
429051,72000003011,1,San Sebastian WWTP (New),Wastewater,18.332366,-66.991882,San Sebastian,PR,PRASA,San Sebastian,21010003,Culebrinas-Guanajibo,Treatment Plant
1176095,06009076001,7.5,Irvine Ranch Water District (Los Alisos WRP),Wastewater,33.636488,-117.71739,Lake Forest,CA,Irvine Ranch  Water District,Orange,18070204,Newport Bay,Water Reuse
1180773,53000235001,1.65,COLLEGE PLACE WWTP,Wastewater,46.0325,-118.4115,College Place,WA,College Place City of,Walla Walla,17070102,Walla Walla,Collection: Separate Sewers
1180792,53000365001,11.8,EDMONDS STP,Wastewater,47.8086,-122.3818,Edmonds,WA,EDMONDS PUBLIC WORKS DEPT,Snohomish,17110012,Lake Washington,Collection: Separate Sewers
1180985,53001655001,0.072,Coulee City STP,Wastewater,47.6161,-119.3025,Coulee City,WA,COULEE CITY TOWN OF,,,,Collection: Separate Sewers
1182836,48000155001,0.25,Olton WWTP,Wastewater,34.186388,-102.136717,Olton,TX,OLTON,,,,Treatment Plant
1182879,48001009001,29.28,Haskell St WWTP,Wastewater,31.761615,-106.44289,El Paso,TX,EL PASO WATER UTILITIES,,,,Treatment Plant
1183004,48001223001,0.4,Three Rivers WWTP,Wastewater,28.4604,-98.1911,Three Rivers,TX,CITY OF THREE RIVERS,,,,Treatment Plant
1183152,48002081001,0.08,Smyer STP,Wastewater,33.5811,-102.1544,Smyer,TX,SMYER,,,,Treatment Plant
1183197,48003033002,75,Walnut Creek WWTP,Wastewater,30.2797,-97.6528,Austin,TX,Austin,Travis,12090205,Austin-Travis Lakes,Collection: Separate Sewers
1183208,48003041002,2,Lick Creek WWTP,Wastewater,30.5619,-96.2052,College Station,TX,CITY OF COLLEGE STATION,,,,Collection: Separate Sewers
1183371,48004053001,0.4,Krum WWTP,Wastewater,33.257326,-97.246869,Krum,TX,CITY OF KRUM,,,,Collection: Separate Sewers
1183688,48006017001,0.5,Pinehurst WWTP,Wastewater,30.1018,-93.7617,Pinehurst,TX,CITY OF PINEHURST,,,,Collection: Separate Sewers
1183822,48007039003,20,Almeda Sims WWTP,Wastewater,29.6297,-95.4069,Houston,TX,Houston,Harris,12040104,Buffalo-San Jacinto,Treatment Plant
1183858,48007040001,0.5,Bentwater WWTP,Wastewater,30.4216,-95.6227,Montgomery,TX,MONTGOMERY CO. MUD #18,,,,Treatment Plant
1088799,26002141001,0.2,NASHVILLE STP,Wastewater,42.6106,-85.114,Nashville,MI,"NASHVILLE, VILLAGE OF",,,,Treatment Plant
1088812,26002167001,2.8,STURGIS STP,Wastewater,41.7747,-85.431,Sturgis,MI,"STURGIS, CITY OF",,,,Treatment Plant
1094735,54000504001,1.6,FOLLANSBEE WWTP,Wastewater,40.3272,-80.5958,Follansbee,WV,City of Follansbee,Brooke,5030101,Upper Ohio,Collection: Combined Sewers
1094842,54001702001,3,BRIDGEPORT WWTP,Wastewater,39.299,-80.2804,Bridgeport,WV,BRIDGEPORT CITY OF,Harrison,5020002,West Fork,Collection: Combined Sewers
1094947,54002203001,0.25,HAMLIN PSD WWTP,Wastewater,38.2884,-82.0749,Hamlin,WV,Hamlin Public Service District,Lincoln,5070102,Lower Guyandotte,Treatment Plant
1101888,01000054004,4,Enterprise Northeast WWTP,Wastewater,31.3397,-85.8111,Enterprise,AL,Enterprise,Coffee,3140201,Upper Choctawhatchee,Collection: Separate Sewers
1104940,05000104001,0.56,Gravette WWTP,Wastewater,36.4109,-94.4627,Gravette,AR,Gravette,Benton,11070209,Lower Neosho,Collection: Separate Sewers
1105345,05000545001,0.15,Keiser WWTP,Wastewater,35.6692,-90.1464,Keiser,AR,Keiser,Mississippi,8020203,Lower St. Francis,Collection: Separate Sewers
1105399,05000599001,0.1,Elaine WWTP,Wastewater,34.3067,-90.8647,Elaine,AR,Elaine,Phillips,8020303,Lower White,Treatment Plant
1105467,05000669001,0.15,Palestine WWTP,Wastewater,34.9649,-90.9129,Palestine,AR,Palestine,St. Francis,8020205,L'anguille,Collection: Pump Stations
1108934,13000006011,6,Northeast Clayton WRF,Wastewater,33.5735,-84.2628,Rex,GA,Clayton County Water Authority,Henry,3070103,Upper Ocmulgee,Treatment Plant
